enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.00098	0.001368	0.001743	0.00211	0.002471	0.002824	0.003171	0.00351	0.003844	0.004171	0.004492	0.004825	0.005156	0.005485	0.005811	0.006133	0.006454	0.006776	0.007096	0.007416	0.007734	0.00805	0.008363	0.008675	0.008984	0.009292	0.009603	0.009915	0.010225	0.010534	0.010841	0.011146	0.011449	0.011749	0.012048	0.012353	0.012628	0.012901	0.013176	0.013452	0.013731	0.014011	0.014294	0.014537	0.014777	0.01502	0.015267	0.015516	0.015766	0.016015	0.016265	0.016492	0.0167	0.017101	0.017528	0.017355	0.017707	0.017511	0.017089	0.016537	0.015998	0.015461	0.014928	0.014398	0.013871	0.013347	0.012826	0.012308	0.011794	0.011282	0.010774	0.010269	0.009756	0.009361	0.009138	0.00897	0.008781	0.008603	0.008418	0.008283	0.008168
P00128	Oxidative Phosphorylation	0.000827	0.001155	0.001471	0.001781	0.002085	0.002384	0.002676	0.002963	0.003244	0.00352	0.003791	0.004072	0.004352	0.004629	0.004904	0.005176	0.005448	0.005719	0.005989	0.006259	0.006528	0.006794	0.007058	0.007321	0.007583	0.007843	0.008105	0.008368	0.00863	0.00889	0.009149	0.009407	0.009663	0.009916	0.010168	0.010426	0.010658	0.010888	0.01112	0.011354	0.011589	0.011825	0.012064	0.01227	0.012472	0.012677	0.012885	0.013095	0.013306	0.013517	0.013727	0.013919	0.014095	0.014433	0.014794	0.014648	0.014945	0.014779	0.014423	0.013957	0.013502	0.013049	0.012599	0.012152	0.011707	0.011265	0.010825	0.010388	0.009954	0.009522	0.009093	0.008667	0.008234	0.007901	0.007712	0.007571	0.007411	0.007261	0.007105	0.006991	0.006894
P00163	Oxidative Phosphorylation	0.002479	0.00346	0.004409	0.005339	0.00625	0.007144	0.008021	0.00888	0.009724	0.010551	0.011363	0.012206	0.013045	0.013876	0.014699	0.015514	0.016328	0.017142	0.017952	0.018762	0.019566	0.020363	0.021155	0.021944	0.022728	0.023507	0.024293	0.025082	0.025867	0.026648	0.027424	0.028196	0.028964	0.029722	0.030478	0.031249	0.031945	0.032636	0.033331	0.034031	0.034736	0.035445	0.036161	0.036776	0.037382	0.037997	0.038621	0.039251	0.039884	0.040515	0.041145	0.041719	0.042248	0.043262	0.044342	0.043905	0.044795	0.044298	0.043231	0.041836	0.04047	0.039113	0.037764	0.036423	0.035089	0.033764	0.032447	0.031137	0.029835	0.028542	0.027256	0.025978	0.02468	0.023681	0.023116	0.022693	0.022214	0.021764	0.021295	0.020955	0.020664
P00330	Anaerobic excretion // Anaerobic excretion	0.040557	0.039985	0.039438	0.038904	0.03838	0.037867	0.037365	0.036874	0.036392	0.03592	0.035458	0.035137	0.034833	0.034536	0.034244	0.033956	0.033684	0.033431	0.033185	0.032952	0.032721	0.032492	0.032265	0.032045	0.031827	0.031609	0.030881	0.029854	0.028832	0.027817	0.026807	0.025804	0.024809	0.023851	0.022895	0.021947	0.02109	0.020228	0.01936	0.018488	0.01761	0.016728	0.015841	0.014948	0.014051	0.013148	0.012241	0.011328	0.01041	0.009488	0.00856	0.007628	0.00669	0.00464	0.003924	0.003213	0.002506	0.002094	0.00208	0.002304	0.002528	0.00275	0.00297	0.00319	0.003408	0.003625	0.003841	0.004056	0.004269	0.004481	0.004691	0.004901	0.005109	0.005077	0.004725	0.004358	0.00449	0.004618	0.004747	0.004858	0.004962
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006952	0	0.005631	0.005398	0.005734	0.006414	0.00709	0.007762	0.00843	0.009094	0.009754	0.01041	0.011062	0.011711	0.012355	0.012996	0.013632	0.014265	0.014894	0.01525	0.015178	0.014864	0.014552	0.014241	0.013931	0.013622	0.013293
P00359	Glycolysis // Glycolysis	0.065591	0.063855	0.062175	0.06053	0.058918	0.057338	0.05579	0.054271	0.052783	0.051323	0.049891	0.04867	0.047481	0.046302	0.045132	0.043975	0.042846	0.041747	0.040664	0.039603	0.03855	0.037505	0.036468	0.035433	0.034404	0.033383	0.032387	0.031406	0.030431	0.029461	0.028497	0.027538	0.026589	0.025677	0.024768	0.023867	0.023064	0.022257	0.021445	0.020628	0.019806	0.018979	0.018148	0.019563	0.021283	0.022977	0.024593	0.026179	0.027772	0.029452	0.031206	0.033798	0.036787	0.043284	0.034583	0.048189	0.041958	0.047519	0.05411	0.061259	0.068283	0.075266	0.082206	0.089106	0.095964	0.10278	0.109555	0.116289	0.122981	0.129632	0.136241	0.14281	0.149441	0.155474	0.160703	0.165853	0.171186	0.176387	0.181629	0.186293	0.190725
P00360	Glycolysis // Glycolysis	0.065591	0.063855	0.062175	0.06053	0.058918	0.057338	0.05579	0.054271	0.052783	0.051323	0.049891	0.04867	0.047481	0.046302	0.045132	0.043975	0.042846	0.041747	0.040664	0.039603	0.03855	0.037505	0.036468	0.035433	0.034404	0.033383	0.032387	0.031406	0.030431	0.029461	0.028497	0.027538	0.026589	0.025677	0.024768	0.023867	0.023064	0.022257	0.021445	0.020628	0.019806	0.018979	0.018148	0.017311	0.01647	0.015624	0.014773	0.013918	0.013057	0.012192	0.011322	0.010447	0.009567	0.007618	0.006951	0.006289	0.005631	0.005398	0.005734	0.006414	0.00709	0.007762	0.008429	0.009094	0.009754	0.01041	0.011062	0.011711	0.012355	0.012996	0.013632	0.014265	0.014894	0.01525	0.015178	0.014864	0.014552	0.014241	0.013931	0.013622	0.013307
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001059	0.001479	0.001884	0.002281	0.002671	0.003052	0.003427	0.003794	0.004155	0.004508	0.004855	0.005215	0.005573	0.005929	0.00628	0.006629	0.006976	0.007324	0.00767	0.008016	0.00836	0.008701	0.009039	0.009376	0.009711	0.010044	0.010379	0.010717	0.011052	0.011386	0.011717	0.012047	0.012375	0.012699	0.013022	0.013352	0.013649	0.013944	0.014241	0.01454	0.014841	0.015144	0.01545	0.015713	0.015972	0.016235	0.016501	0.01677	0.017041	0.017311	0.01758	0.017825	0.018051	0.018484	0.018946	0.018759	0.019139	0.018927	0.018471	0.017875	0.017292	0.016712	0.016135	0.015562	0.014992	0.014426	0.013863	0.013304	0.012748	0.012195	0.011645	0.011099	0.010545	0.010118	0.009877	0.009696	0.009491	0.009299	0.009098	0.008953	0.008829
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000515	0.000718	0.000915	0.001108	0.001298	0.001483	0.001665	0.001843	0.002019	0.00219	0.002359	0.002534	0.002708	0.00288	0.003051	0.003221	0.00339	0.003558	0.003727	0.003895	0.004062	0.004227	0.004392	0.004555	0.004718	0.00488	0.005043	0.005207	0.00537	0.005532	0.005693	0.005853	0.006012	0.00617	0.006327	0.006487	0.006631	0.006775	0.006919	0.007064	0.007211	0.007358	0.007507	0.007634	0.00776	0.007888	0.008017	0.008148	0.008279	0.00841	0.008541	0.00866	0.00877	0.008981	0.009205	0.009114	0.009299	0.009196	0.008974	0.008685	0.008401	0.008119	0.007839	0.007561	0.007284	0.007009	0.006735	0.006464	0.006193	0.005925	0.005658	0.005393	0.005123	0.004916	0.004799	0.004711	0.004611	0.004518	0.004421	0.00435	0.00429
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000547	0.000763	0.000973	0.001178	0.001379	0.001576	0.001769	0.001959	0.002145	0.002328	0.002507	0.002693	0.002878	0.003061	0.003243	0.003423	0.003602	0.003782	0.00396	0.004139	0.004316	0.004492	0.004667	0.004841	0.005014	0.005186	0.005359	0.005533	0.005707	0.005879	0.00605	0.00622	0.00639	0.006557	0.006724	0.006894	0.007048	0.0072	0.007353	0.007508	0.007663	0.00782	0.007978	0.008113	0.008247	0.008383	0.00852	0.008659	0.008799	0.008938	0.009077	0.009204	0.00932	0.009544	0.009782	0.009686	0.009882	0.009773	0.009537	0.009229	0.008928	0.008629	0.008331	0.008035	0.007741	0.007449	0.007158	0.006869	0.006582	0.006297	0.006013	0.005731	0.005445	0.005224	0.0051	0.005006	0.004901	0.004801	0.004698	0.004623	0.004559
