enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.000951	0.001327	0.001696	0.002059	0.002416	0.002767	0.003112	0.003452	0.003783	0.00411	0.004431	0.004748	0.005061	0.005387	0.005711	0.006031	0.006354	0.006675	0.006997	0.007318	0.007637	0.007955	0.008271	0.008587	0.008901	0.009214	0.009533	0.009851	0.010168	0.010484	0.010799	0.011112	0.011424	0.011735	0.012045	0.012354	0.012662	0.012968	0.013274	0.013578	0.013881	0.014184	0.014485	0.014723	0.014966	0.015212	0.015459	0.015708	0.01596	0.016215	0.016473	0.016732	0.016992	0.017235	0.017465	0.017704	0.017908	0.01789	0.017498	0.016995	0.016495	0.015997	0.015502	0.015011	0.014521	0.014035	0.013552	0.013076	0.012601	0.012127	0.011657	0.011189	0.010724	0.01026	0.009798	0.009331	0.008924	0.00865	0.008464	0.008311	0.008178
P00128	Oxidative Phosphorylation	0.000803	0.00112	0.001431	0.001738	0.002039	0.002336	0.002627	0.002913	0.003193	0.003469	0.00374	0.004007	0.004271	0.004547	0.00482	0.00509	0.005362	0.005634	0.005906	0.006177	0.006446	0.006714	0.006981	0.007247	0.007513	0.007776	0.008046	0.008314	0.008582	0.008848	0.009114	0.009378	0.009642	0.009905	0.010166	0.010427	0.010687	0.010945	0.011203	0.011459	0.011715	0.011971	0.012225	0.012426	0.012631	0.012839	0.013047	0.013257	0.01347	0.013685	0.013903	0.014121	0.014341	0.014546	0.01474	0.014942	0.015114	0.015099	0.014768	0.014344	0.013922	0.013502	0.013084	0.012669	0.012256	0.011846	0.011438	0.011036	0.010635	0.010235	0.009838	0.009444	0.009051	0.008659	0.00827	0.007875	0.007532	0.007301	0.007143	0.007015	0.006902
P00163	Oxidative Phosphorylation	0.002405	0.003356	0.00429	0.005209	0.006112	0.007	0.007874	0.008732	0.009571	0.010397	0.01121	0.012011	0.012803	0.013628	0.014446	0.015258	0.016073	0.016886	0.017701	0.018513	0.019321	0.020124	0.020924	0.021723	0.022518	0.023309	0.024116	0.024921	0.025723	0.026522	0.027318	0.028111	0.0289	0.029687	0.030472	0.031253	0.032032	0.032807	0.033579	0.034348	0.035115	0.035881	0.036643	0.037246	0.03786	0.038482	0.039107	0.039737	0.040374	0.04102	0.041672	0.042327	0.042986	0.0436	0.044182	0.044788	0.045303	0.045257	0.044264	0.042993	0.041728	0.040469	0.039217	0.037973	0.036736	0.035506	0.034284	0.033079	0.031877	0.030679	0.029489	0.028307	0.027129	0.025955	0.024787	0.023605	0.022576	0.021882	0.021411	0.021026	0.020688
P00330	Anaerobic excretion // Anaerobic excretion	0.040669	0.040174	0.039688	0.03921	0.038741	0.03828	0.037828	0.037385	0.036954	0.036531	0.036114	0.035705	0.035313	0.035042	0.034774	0.034508	0.034268	0.034036	0.033821	0.03361	0.033401	0.033194	0.032992	0.032794	0.032599	0.032383	0.031339	0.030299	0.029263	0.028232	0.027204	0.026181	0.025163	0.024148	0.023137	0.022129	0.021127	0.020128	0.019134	0.018148	0.017183	0.016221	0.015304	0.014398	0.013487	0.012572	0.011651	0.010725	0.009794	0.008858	0.007917	0.006971	0.006019	0.005063	0.004102	0.003135	0.002164	0.001331	0.00125	0.001389	0.001528	0.001665	0.001802	0.001938	0.002073	0.002208	0.002342	0.002474	0.002682	0.002908	0.003132	0.003355	0.003577	0.003798	0.004018	0.004238	0.00444	0.004598	0.004728	0.004847	0.004958
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004297	0.004538	0.005094	0.005647	0.006197	0.006744	0.007288	0.007828	0.008365	0.008899	0.00943	0.009958	0.010482	0.011003	0.011521	0.012036	0.012547	0.013055	0.01356	0.013912	0.01395	0.01363	0.013312	0.012996
P00359	Glycolysis // Glycolysis	0.065746	0.064102	0.062486	0.060898	0.059337	0.057803	0.056295	0.054814	0.053364	0.051938	0.050535	0.049154	0.04781	0.046639	0.045479	0.044328	0.043217	0.042121	0.041051	0.039991	0.038938	0.037889	0.036845	0.035801	0.034761	0.033727	0.032728	0.031732	0.030739	0.029751	0.028767	0.027786	0.02681	0.025837	0.024868	0.023902	0.022941	0.021983	0.02103	0.020085	0.019163	0.018242	0.017584	0.019424	0.021185	0.02289	0.024602	0.026319	0.02802	0.029658	0.031272	0.032894	0.034522	0.036834	0.039671	0.04238	0.04538	0.046024	0.052521	0.059441	0.066322	0.073169	0.079977	0.086743	0.093469	0.100155	0.1068	0.113364	0.119908	0.126419	0.132891	0.139322	0.145721	0.152095	0.158428	0.164805	0.17089	0.176313	0.181585	0.186512	0.191213
P00360	Glycolysis // Glycolysis	0.065746	0.064102	0.062486	0.060898	0.059337	0.057803	0.056295	0.054814	0.053364	0.051938	0.050535	0.049154	0.04781	0.046639	0.045479	0.044328	0.043217	0.042121	0.041051	0.039991	0.038938	0.037889	0.036845	0.035801	0.034761	0.033727	0.032728	0.031732	0.030739	0.029751	0.028767	0.027786	0.02681	0.025837	0.024868	0.023902	0.022941	0.021983	0.02103	0.020085	0.019163	0.018242	0.017374	0.016518	0.015658	0.014793	0.013923	0.013048	0.012168	0.011283	0.010394	0.009499	0.0086	0.007696	0.006787	0.005873	0.004954	0.004297	0.004538	0.005094	0.005647	0.006197	0.006744	0.007288	0.007828	0.008365	0.008899	0.00943	0.009958	0.010482	0.011003	0.011521	0.012036	0.012547	0.013055	0.01356	0.013912	0.01395	0.01363	0.013312	0.012996
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001028	0.001434	0.001833	0.002226	0.002612	0.002991	0.003364	0.003731	0.004089	0.004442	0.00479	0.005132	0.00547	0.005823	0.006172	0.006519	0.006868	0.007215	0.007563	0.00791	0.008255	0.008598	0.00894	0.009281	0.009621	0.009959	0.010304	0.010648	0.010991	0.011332	0.011672	0.012011	0.012348	0.012684	0.01302	0.013353	0.013686	0.014017	0.014347	0.014676	0.015003	0.015331	0.015656	0.015914	0.016176	0.016442	0.016709	0.016978	0.01725	0.017526	0.017805	0.018085	0.018366	0.018629	0.018878	0.019136	0.019357	0.019337	0.018913	0.018369	0.017829	0.017291	0.016756	0.016224	0.015696	0.01517	0.014648	0.014134	0.01362	0.013108	0.0126	0.012094	0.011591	0.011089	0.010591	0.010086	0.009646	0.00935	0.009148	0.008984	0.008839
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000499	0.000697	0.000891	0.001081	0.001269	0.001453	0.001635	0.001813	0.001987	0.002158	0.002327	0.002493	0.002658	0.002829	0.002999	0.003167	0.003337	0.003505	0.003675	0.003843	0.004011	0.004178	0.004344	0.004509	0.004674	0.004839	0.005006	0.005173	0.00534	0.005506	0.005671	0.005835	0.005999	0.006163	0.006326	0.006488	0.006649	0.00681	0.006971	0.00713	0.007289	0.007448	0.007607	0.007732	0.007859	0.007988	0.008118	0.008249	0.008381	0.008515	0.00865	0.008786	0.008923	0.009051	0.009172	0.009297	0.009404	0.009395	0.009189	0.008925	0.008662	0.008401	0.008141	0.007883	0.007626	0.007371	0.007117	0.006867	0.006617	0.006369	0.006122	0.005876	0.005632	0.005388	0.005146	0.0049	0.004687	0.004543	0.004445	0.004365	0.004295
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000531	0.00074	0.000947	0.001149	0.001348	0.001544	0.001737	0.001926	0.002111	0.002294	0.002473	0.00265	0.002825	0.003007	0.003187	0.003366	0.003546	0.003725	0.003905	0.004084	0.004262	0.00444	0.004616	0.004792	0.004968	0.005142	0.00532	0.005498	0.005675	0.005851	0.006027	0.006202	0.006376	0.006549	0.006723	0.006895	0.007067	0.007238	0.007408	0.007578	0.007747	0.007916	0.008084	0.008217	0.008353	0.00849	0.008627	0.008766	0.008907	0.00905	0.009193	0.009338	0.009483	0.009619	0.009747	0.009881	0.009995	0.009984	0.009765	0.009485	0.009206	0.008928	0.008652	0.008377	0.008104	0.007833	0.007563	0.007298	0.007032	0.006768	0.006506	0.006245	0.005985	0.005726	0.005468	0.005208	0.004981	0.004828	0.004724	0.004639	0.004564
