enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.000915	0.001258	0.0016	0.001938	0.002273	0.002604	0.002933	0.003259	0.003582	0.003901	0.004218	0.004531	0.004842	0.00515	0.005454	0.005759	0.006068	0.006392	0.006717	0.007041	0.007364	0.007688	0.00801	0.008333	0.008655	0.008985	0.009316	0.009646	0.009976	0.010307	0.010638	0.010968	0.011299	0.01163	0.01196	0.012291	0.012621	0.012952	0.013282	0.013612	0.013942	0.014272	0.01458	0.014867	0.015152	0.015436	0.015718	0.015998	0.016276	0.016553	0.016828	0.017101	0.017372	0.017642	0.0179	0.018147	0.018356	0.018427	0.018049	0.01769	0.017246	0.016805	0.016367	0.015931	0.015498	0.015067	0.014639	0.014214	0.013791	0.013371	0.012953	0.012538	0.012125	0.011715	0.011308	0.010903	0.010501	0.010101	0.009704	0.00931	0.008918
P00128	Oxidative Phosphorylation	0.000773	0.001062	0.00135	0.001635	0.001918	0.002198	0.002476	0.002751	0.003023	0.003293	0.00356	0.003824	0.004087	0.004346	0.004603	0.00486	0.005122	0.005395	0.005669	0.005942	0.006215	0.006488	0.006761	0.007033	0.007305	0.007584	0.007862	0.008141	0.00842	0.008699	0.008978	0.009257	0.009536	0.009815	0.010094	0.010373	0.010652	0.010931	0.01121	0.011489	0.011767	0.012046	0.012305	0.012547	0.012788	0.013028	0.013266	0.013502	0.013737	0.01397	0.014203	0.014433	0.014662	0.01489	0.015107	0.015316	0.015492	0.015553	0.015234	0.01493	0.014556	0.014184	0.013814	0.013446	0.01308	0.012717	0.012355	0.011996	0.011639	0.011285	0.010932	0.010582	0.010234	0.009888	0.009544	0.009202	0.008863	0.008525	0.00819	0.007857	0.007527
P00163	Oxidative Phosphorylation	0.002316	0.003183	0.004046	0.004902	0.005749	0.006589	0.00742	0.008244	0.009061	0.009869	0.01067	0.011463	0.012249	0.013027	0.013798	0.014568	0.015351	0.016171	0.016991	0.017811	0.01863	0.019448	0.020264	0.02108	0.021895	0.022731	0.023566	0.024402	0.025238	0.026074	0.026911	0.027747	0.028583	0.02942	0.030256	0.031093	0.031929	0.032765	0.0336	0.034435	0.03527	0.036105	0.036883	0.037609	0.038331	0.039049	0.039762	0.04047	0.041175	0.041875	0.04257	0.043261	0.043948	0.04463	0.045283	0.045909	0.046435	0.046617	0.04566	0.044751	0.043629	0.042514	0.041405	0.040302	0.039206	0.038117	0.037034	0.035957	0.034888	0.033824	0.032768	0.031717	0.030674	0.029637	0.028606	0.027582	0.026565	0.025554	0.02455	0.023552	0.02256
P00330	Anaerobic excretion // Anaerobic excretion	0.040816	0.040475	0.040134	0.039797	0.039463	0.039132	0.038804	0.038479	0.038157	0.037838	0.037523	0.03721	0.036901	0.036594	0.03629	0.036006	0.03577	0.035627	0.035488	0.035348	0.035209	0.03507	0.034932	0.034793	0.034613	0.033548	0.032484	0.03142	0.030355	0.029291	0.028227	0.027163	0.0261	0.025037	0.023974	0.022912	0.02185	0.020789	0.019728	0.018668	0.017609	0.016551	0.01547	0.014374	0.013286	0.012205	0.011131	0.010064	0.009004	0.007951	0.006905	0.005866	0.004834	0.003809	0.00279	0.001777	0.000773	0.000165	0.000178	0.000355	0.000577	0.000796	0.001015	0.001232	0.001448	0.001662	0.001876	0.002087	0.002298	0.002507	0.002714	0.002921	0.003126	0.003329	0.003532	0.003733	0.003932	0.00413	0.004327	0.004523	0.004717
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002938	0.003247	0.003628	0.004008	0.004385	0.00476	0.005133	0.005503	0.005871	0.006237	0.006601	0.006963	0.007322	0.007679	0.008033	0.008386	0.008736	0.009084	0.00943	0.009773	0.010114	0.010453	0.01079
P00359	Glycolysis // Glycolysis	0.065945	0.064485	0.063034	0.061596	0.060172	0.058762	0.057365	0.055981	0.054611	0.053255	0.051911	0.050581	0.049263	0.047958	0.046667	0.045408	0.044217	0.043146	0.04208	0.041015	0.039951	0.038889	0.037829	0.036771	0.035715	0.034693	0.033671	0.032649	0.031626	0.030604	0.029582	0.028559	0.027537	0.026515	0.025494	0.024473	0.023452	0.022432	0.021412	0.020393	0.019374	0.018357	0.018837	0.020581	0.022312	0.024031	0.025737	0.02743	0.02911	0.030778	0.032433	0.034076	0.035706	0.037325	0.038908	0.04046	0.041956	0.046021	0.050936	0.056328	0.063003	0.069639	0.076236	0.082793	0.089311	0.095789	0.102228	0.108628	0.114988	0.121309	0.12759	0.133832	0.140035	0.146198	0.152322	0.158406	0.164451	0.170457	0.176423	0.18235	0.188237
P00360	Glycolysis // Glycolysis	0.065945	0.064485	0.063034	0.061596	0.060172	0.058762	0.057365	0.055981	0.054611	0.053255	0.051911	0.050581	0.049263	0.047958	0.046667	0.045408	0.044217	0.043146	0.04208	0.041015	0.039951	0.038889	0.037829	0.036771	0.035715	0.034693	0.033671	0.032649	0.031626	0.030604	0.029582	0.028559	0.027537	0.026515	0.025494	0.024473	0.023452	0.022432	0.021412	0.020393	0.019374	0.018357	0.017313	0.016252	0.015199	0.014152	0.013112	0.012078	0.011052	0.010032	0.009019	0.008012	0.007013	0.006019	0.00503	0.004047	0.00307	0.002607	0.002938	0.003247	0.003628	0.004008	0.004385	0.00476	0.005133	0.005503	0.005871	0.006237	0.006601	0.006962	0.007322	0.007679	0.008033	0.008386	0.008736	0.009084	0.00943	0.009773	0.010114	0.010453	0.01079
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000989	0.00136	0.001729	0.002094	0.002456	0.002815	0.00317	0.003523	0.003871	0.004217	0.004559	0.004898	0.005234	0.005566	0.005896	0.006225	0.006559	0.006909	0.00726	0.00761	0.00796	0.008309	0.008658	0.009007	0.009355	0.009712	0.010069	0.010426	0.010783	0.011141	0.011498	0.011855	0.012213	0.01257	0.012927	0.013285	0.013642	0.013999	0.014356	0.014713	0.01507	0.015426	0.015759	0.016069	0.016378	0.016684	0.016989	0.017292	0.017592	0.017892	0.018189	0.018484	0.018777	0.019069	0.019348	0.019615	0.01984	0.019918	0.019509	0.019121	0.018641	0.018165	0.017691	0.01722	0.016751	0.016286	0.015823	0.015363	0.014906	0.014452	0.014	0.013552	0.013106	0.012663	0.012222	0.011785	0.01135	0.010918	0.010489	0.010063	0.009639
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000481	0.000661	0.00084	0.001018	0.001193	0.001368	0.00154	0.001711	0.001881	0.002049	0.002215	0.00238	0.002543	0.002704	0.002864	0.003024	0.003187	0.003357	0.003527	0.003697	0.003867	0.004037	0.004207	0.004376	0.004545	0.004719	0.004892	0.005066	0.005239	0.005413	0.005586	0.00576	0.005934	0.006107	0.006281	0.006454	0.006628	0.006801	0.006975	0.007148	0.007322	0.007495	0.007656	0.007807	0.007957	0.008106	0.008254	0.008401	0.008547	0.008693	0.008837	0.00898	0.009123	0.009265	0.0094	0.00953	0.009639	0.009677	0.009478	0.00929	0.009057	0.008825	0.008595	0.008366	0.008139	0.007913	0.007688	0.007464	0.007242	0.007021	0.006802	0.006584	0.006367	0.006152	0.005938	0.005726	0.005514	0.005305	0.005096	0.004889	0.004683
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000511	0.000702	0.000893	0.001081	0.001268	0.001454	0.001637	0.001819	0.001999	0.002177	0.002354	0.002529	0.002702	0.002874	0.003044	0.003214	0.003387	0.003568	0.003749	0.003929	0.00411	0.00429	0.004471	0.00465	0.00483	0.005015	0.005199	0.005383	0.005568	0.005752	0.005937	0.006121	0.006306	0.00649	0.006675	0.006859	0.007044	0.007228	0.007413	0.007597	0.007781	0.007965	0.008137	0.008297	0.008456	0.008615	0.008772	0.008928	0.009084	0.009238	0.009392	0.009544	0.009695	0.009846	0.00999	0.010128	0.010244	0.010284	0.010073	0.009873	0.009625	0.009379	0.009134	0.008891	0.008649	0.008409	0.00817	0.007933	0.007697	0.007462	0.007229	0.006997	0.006767	0.006538	0.006311	0.006085	0.005861	0.005638	0.005416	0.005196	0.004977
