enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.01971	0.019269	0.01903	0.018881	0.018781	0.018709	0.018655	0.018614	0.018582	0.018556	0.018535	0.018518	0.018504	0.018493	0.018483	0.018475	0.018469	0.018463	0.018459	0.018455	0.018452	0.01845	0.018449	0.018447	0.018447	0.018446	0.018446	0.018446	0.018447	0.018447	0.018448	0.018449	0.018451	0.018452	0.018454	0.018455	0.018457	0.018459	0.018461	0.018463	0.018465	0.018467	0.01847	0.018472	0.018474	0.018477	0.018479	0.018482	0.018484	0.018487	0.01849	0.018492	0.018495	0.018498	0.0185	0.018503	0.018506	0.018479	0.018193	0.017856	0.017437	0.017021	0.016608	0.016199	0.015792	0.015389	0.014989	0.014592	0.014198	0.013808	0.013421	0.013037	0.012656	0.012278	0.011904	0.011533	0.011165	0.0108	0.010438	0.01008	0.009725
P00128	Oxidative Phosphorylation	0.016635	0.016263	0.016061	0.015936	0.015851	0.01579	0.015745	0.01571	0.015683	0.015661	0.015643	0.015629	0.015617	0.015608	0.0156	0.015593	0.015587	0.015583	0.015579	0.015576	0.015574	0.015572	0.01557	0.015569	0.015569	0.015568	0.015568	0.015569	0.015569	0.01557	0.01557	0.015571	0.015572	0.015573	0.015575	0.015576	0.015578	0.015579	0.015581	0.015583	0.015584	0.015586	0.015588	0.01559	0.015592	0.015594	0.015596	0.015599	0.015601	0.015603	0.015605	0.015607	0.01561	0.015612	0.015614	0.015616	0.015619	0.015596	0.015354	0.015071	0.014717	0.014366	0.014017	0.013671	0.013328	0.012988	0.012651	0.012316	0.011983	0.011654	0.011327	0.011003	0.010682	0.010363	0.010047	0.009734	0.009423	0.009115	0.00881	0.008507	0.008208
P00163	Oxidative Phosphorylation	0.049861	0.048745	0.048141	0.047765	0.047511	0.047328	0.047193	0.047088	0.047007	0.046942	0.046889	0.046846	0.046811	0.046782	0.046758	0.046738	0.046721	0.046708	0.046696	0.046687	0.04668	0.046675	0.04667	0.046667	0.046665	0.046664	0.046664	0.046665	0.046666	0.046667	0.04667	0.046673	0.046676	0.046679	0.046683	0.046687	0.046692	0.046697	0.046702	0.046707	0.046712	0.046718	0.046724	0.04673	0.046736	0.046742	0.046748	0.046754	0.046761	0.046767	0.046774	0.046781	0.046787	0.046794	0.046801	0.046808	0.046815	0.046747	0.046023	0.045172	0.044111	0.043059	0.042014	0.040978	0.03995	0.03893	0.037918	0.036914	0.035919	0.034931	0.033951	0.03298	0.032017	0.031061	0.030114	0.029175	0.028244	0.027321	0.026407	0.0255	0.024601
P00330	Anaerobic excretion // Anaerobic excretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102	0.000268	0.000477	0.000685	0.000891	0.001095	0.001298	0.001499	0.001698	0.001896	0.002092	0.002286	0.002479	0.00267	0.002859	0.003046	0.003232	0.003416	0.003599	0.003779	0.003958	0.004136	0.004312
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00359	Glycolysis // Glycolysis	0.030304	0.035881	0.0389	0.04078	0.042052	0.042963	0.043642	0.044163	0.044572	0.044897	0.04516	0.045375	0.045551	0.045697	0.045817	0.045917	0.045999	0.046067	0.046123	0.046168	0.046204	0.046232	0.046253	0.046268	0.046278	0.046283	0.046285	0.046282	0.046276	0.046267	0.046256	0.046242	0.046226	0.046209	0.046189	0.046168	0.046145	0.046121	0.046096	0.04607	0.046043	0.046015	0.045987	0.045957	0.045927	0.045896	0.045865	0.045833	0.045801	0.045768	0.045735	0.045702	0.045668	0.045634	0.0456	0.045566	0.045531	0.047984	0.055565	0.061211	0.068269	0.075272	0.08222	0.089114	0.095953	0.102738	0.109468	0.116144	0.122765	0.129332	0.135844	0.142301	0.148704	0.155053	0.161347	0.167586	0.173771	0.179901	0.185977	0.191998	0.197965
P00360	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.021304	0.020827	0.020569	0.020408	0.0203	0.020222	0.020164	0.020119	0.020084	0.020056	0.020034	0.020016	0.020001	0.019988	0.019978	0.019969	0.019962	0.019956	0.019952	0.019948	0.019945	0.019942	0.019941	0.019939	0.019938	0.019938	0.019938	0.019938	0.019939	0.019939	0.01994	0.019941	0.019943	0.019944	0.019946	0.019948	0.01995	0.019952	0.019954	0.019956	0.019958	0.019961	0.019963	0.019966	0.019968	0.019971	0.019974	0.019976	0.019979	0.019982	0.019985	0.019988	0.019991	0.019993	0.019996	0.019999	0.020002	0.019973	0.019664	0.0193	0.018847	0.018397	0.017951	0.017509	0.017069	0.016633	0.016201	0.015772	0.015347	0.014925	0.014506	0.014091	0.01368	0.013271	0.012867	0.012465	0.012068	0.011673	0.011283	0.010895	0.010511
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.01035	0.010119	0.009993	0.009915	0.009863	0.009825	0.009797	0.009775	0.009758	0.009744	0.009734	0.009725	0.009717	0.009711	0.009706	0.009702	0.009699	0.009696	0.009694	0.009692	0.00969	0.009689	0.009688	0.009688	0.009687	0.009687	0.009687	0.009687	0.009687	0.009688	0.009688	0.009689	0.009689	0.00969	0.009691	0.009692	0.009693	0.009694	0.009695	0.009696	0.009697	0.009698	0.009699	0.0097	0.009702	0.009703	0.009704	0.009706	0.009707	0.009708	0.00971	0.009711	0.009712	0.009714	0.009715	0.009717	0.009718	0.009704	0.009554	0.009377	0.009157	0.008938	0.008722	0.008507	0.008293	0.008081	0.007871	0.007663	0.007456	0.007251	0.007048	0.006846	0.006646	0.006448	0.006251	0.006056	0.005863	0.005672	0.005482	0.005293	0.005107
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.011	0.010754	0.010621	0.010538	0.010481	0.010441	0.010411	0.010388	0.01037	0.010356	0.010344	0.010335	0.010327	0.010321	0.010315	0.010311	0.010307	0.010304	0.010302	0.0103	0.010298	0.010297	0.010296	0.010295	0.010295	0.010295	0.010295	0.010295	0.010295	0.010295	0.010296	0.010297	0.010297	0.010298	0.010299	0.0103	0.010301	0.010302	0.010303	0.010304	0.010305	0.010307	0.010308	0.010309	0.01031	0.010312	0.010313	0.010315	0.010316	0.010317	0.010319	0.01032	0.010322	0.010323	0.010325	0.010326	0.010328	0.010313	0.010153	0.009965	0.009731	0.009499	0.009269	0.00904	0.008814	0.008588	0.008365	0.008144	0.007924	0.007706	0.00749	0.007276	0.007063	0.006853	0.006644	0.006436	0.006231	0.006027	0.005826	0.005626	0.005427
