enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.00098	0.001367	0.001742	0.00211	0.00247	0.002823	0.00317	0.003509	0.003842	0.004169	0.004489	0.004822	0.005153	0.005481	0.005805	0.006127	0.006447	0.006768	0.007088	0.007408	0.007726	0.008041	0.008355	0.008665	0.008974	0.00928	0.00959	0.009902	0.010212	0.010521	0.010828	0.011134	0.011437	0.011737	0.012036	0.012335	0.012621	0.012894	0.01317	0.013447	0.013726	0.014007	0.014291	0.01454	0.01478	0.015024	0.015271	0.015521	0.015772	0.016025	0.016275	0.016518	0.016739	0.016962	0.017147	0.017716	0.017773	0.01756	0.017218	0.016694	0.016182	0.015676	0.015173	0.014675	0.01418	0.013689	0.013202	0.012719	0.012239	0.011764	0.011292	0.010825	0.01036	0.009882	0.009586	0.009387	0.009245	0.00908	0.008932	0.008767	0.008627
P00128	Oxidative Phosphorylation	0.000827	0.001154	0.00147	0.001781	0.002085	0.002383	0.002675	0.002962	0.003243	0.003518	0.003789	0.00407	0.004349	0.004626	0.0049	0.005171	0.005441	0.005713	0.005983	0.006253	0.006521	0.006787	0.007051	0.007314	0.007574	0.007833	0.008094	0.008357	0.008619	0.00888	0.009139	0.009397	0.009653	0.009906	0.010159	0.010411	0.010652	0.010883	0.011115	0.011349	0.011585	0.011822	0.012061	0.012272	0.012474	0.01268	0.012888	0.013099	0.013311	0.013525	0.013736	0.013941	0.014128	0.014316	0.014472	0.014952	0.015	0.01482	0.014532	0.01409	0.013658	0.01323	0.012806	0.012385	0.011968	0.011553	0.011142	0.010734	0.01033	0.009929	0.009531	0.009136	0.008744	0.00834	0.008091	0.007922	0.007803	0.007663	0.007539	0.007399	0.007281
P00163	Oxidative Phosphorylation	0.002478	0.003459	0.004408	0.005337	0.006248	0.007142	0.008018	0.008878	0.00972	0.010546	0.011357	0.012198	0.013036	0.013865	0.014686	0.015499	0.016309	0.017122	0.017932	0.018741	0.019545	0.020343	0.021135	0.021921	0.022702	0.023477	0.02426	0.02505	0.025835	0.026616	0.027392	0.028166	0.028934	0.029693	0.030449	0.031204	0.031928	0.032619	0.033316	0.034018	0.034724	0.035435	0.036152	0.036783	0.03739	0.038006	0.038631	0.039263	0.039899	0.040539	0.041172	0.041787	0.042345	0.042911	0.043377	0.044816	0.044961	0.044422	0.043557	0.042232	0.040937	0.039656	0.038385	0.037123	0.035871	0.034629	0.033397	0.032175	0.030963	0.02976	0.028567	0.027384	0.026208	0.024999	0.024251	0.023746	0.023388	0.02297	0.022596	0.022178	0.021825
P00330	Anaerobic excretion // Anaerobic excretion	0.040546	0.03997	0.039422	0.038888	0.038365	0.037852	0.037351	0.036859	0.036381	0.035912	0.035453	0.035136	0.034835	0.034538	0.034245	0.033955	0.033681	0.033429	0.033186	0.032956	0.032728	0.032502	0.032277	0.032055	0.031835	0.031616	0.030973	0.029948	0.028929	0.027916	0.026908	0.025906	0.024913	0.023956	0.023002	0.022051	0.021186	0.020326	0.019459	0.018586	0.017709	0.016826	0.015939	0.015046	0.014149	0.013246	0.012338	0.011426	0.010508	0.009585	0.008658	0.007725	0.006787	0.005844	0.004896	0.00322	0.002542	0.002181	0.002052	0.002267	0.002481	0.002693	0.002904	0.003113	0.00332	0.003526	0.00373	0.003933	0.004134	0.004334	0.004532	0.004728	0.004923	0.005116	0.004962	0.004634	0.004213	0.00433	0.004441	0.004557	0.004664
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006309	0.005678	0.005504	0.005661	0.006312	0.006958	0.007599	0.008235	0.008867	0.009493	0.010115	0.010732	0.011344	0.011951	0.012553	0.01315	0.013742	0.01433	0.014913	0.015102	0.015035	0.014737	0.01444	0.014144	0.01385	0.013558
P00359	Glycolysis // Glycolysis	0.065594	0.063859	0.062181	0.060536	0.058924	0.057345	0.055797	0.054279	0.052795	0.05134	0.049913	0.048696	0.047511	0.046338	0.045178	0.04403	0.042906	0.041809	0.040729	0.03967	0.03862	0.037577	0.036543	0.035516	0.034496	0.033485	0.032489	0.03151	0.030538	0.02957	0.028608	0.027651	0.026702	0.025792	0.024885	0.023981	0.02317	0.022365	0.021552	0.020735	0.019913	0.019086	0.018255	0.019363	0.021094	0.022785	0.02442	0.026	0.027587	0.029182	0.030915	0.032979	0.035859	0.038738	0.041926	0.037652	0.041513	0.047023	0.053076	0.059857	0.06651	0.073098	0.079634	0.086119	0.092553	0.098935	0.105266	0.111546	0.117774	0.123952	0.130078	0.136153	0.142185	0.148331	0.1535	0.158232	0.162845	0.167654	0.172268	0.177026	0.181508
P00360	Glycolysis // Glycolysis	0.065594	0.063859	0.062181	0.060536	0.058924	0.057345	0.055797	0.054279	0.052795	0.05134	0.049913	0.048696	0.047511	0.046338	0.045178	0.04403	0.042906	0.041809	0.040729	0.03967	0.03862	0.037577	0.036543	0.035516	0.034496	0.033485	0.032489	0.03151	0.030538	0.02957	0.028608	0.027651	0.026702	0.025792	0.024885	0.023981	0.02317	0.022365	0.021552	0.020735	0.019913	0.019086	0.018255	0.017418	0.016577	0.015731	0.01488	0.014024	0.013164	0.012299	0.011428	0.010553	0.009673	0.008789	0.007899	0.006309	0.005678	0.005504	0.005661	0.006312	0.006958	0.007599	0.008235	0.008867	0.009493	0.010115	0.010732	0.011343	0.011951	0.012553	0.01315	0.013742	0.01433	0.014913	0.015102	0.015035	0.014737	0.01444	0.014144	0.01385	0.013557
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001059	0.001478	0.001883	0.00228	0.00267	0.003051	0.003426	0.003793	0.004153	0.004506	0.004852	0.005212	0.00557	0.005924	0.006275	0.006622	0.006968	0.007316	0.007662	0.008007	0.008351	0.008692	0.00903	0.009366	0.0097	0.010031	0.010366	0.010703	0.011038	0.011372	0.011704	0.012034	0.012362	0.012687	0.01301	0.013332	0.013642	0.013937	0.014235	0.014535	0.014836	0.01514	0.015446	0.015716	0.015975	0.016239	0.016506	0.016776	0.017047	0.017321	0.017591	0.017854	0.018093	0.018334	0.018534	0.019148	0.01921	0.01898	0.01861	0.018044	0.017491	0.016944	0.0164	0.015861	0.015327	0.014796	0.01427	0.013747	0.013229	0.012715	0.012206	0.0117	0.011198	0.010681	0.010361	0.010146	0.009993	0.009814	0.009655	0.009476	0.009325
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000514	0.000718	0.000915	0.001108	0.001297	0.001483	0.001664	0.001843	0.002018	0.002189	0.002357	0.002532	0.002706	0.002878	0.003049	0.003217	0.003386	0.003554	0.003722	0.00389	0.004057	0.004223	0.004387	0.004551	0.004713	0.004874	0.005036	0.0052	0.005363	0.005525	0.005686	0.005847	0.006006	0.006164	0.006321	0.006478	0.006628	0.006771	0.006916	0.007062	0.007208	0.007356	0.007505	0.007636	0.007762	0.00789	0.008019	0.008151	0.008283	0.008415	0.008547	0.008674	0.00879	0.008908	0.009005	0.009303	0.009333	0.009221	0.009042	0.008767	0.008498	0.008232	0.007968	0.007706	0.007446	0.007189	0.006933	0.006679	0.006427	0.006178	0.00593	0.005685	0.00544	0.005189	0.005034	0.004929	0.004855	0.004768	0.004691	0.004604	0.004531
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000547	0.000763	0.000972	0.001177	0.001378	0.001576	0.001769	0.001959	0.002144	0.002327	0.002505	0.002691	0.002876	0.003059	0.00324	0.003419	0.003598	0.003777	0.003956	0.004135	0.004312	0.004488	0.004663	0.004836	0.005008	0.005179	0.005352	0.005526	0.005699	0.005872	0.006043	0.006214	0.006383	0.006551	0.006718	0.006884	0.007044	0.007196	0.00735	0.007505	0.007661	0.007817	0.007976	0.008115	0.008249	0.008385	0.008523	0.008662	0.008802	0.008943	0.009083	0.009219	0.009342	0.009467	0.00957	0.009887	0.009919	0.0098	0.009609	0.009317	0.009031	0.008749	0.008468	0.00819	0.007914	0.00764	0.007368	0.007098	0.006831	0.006565	0.006302	0.006041	0.005782	0.005515	0.00535	0.005239	0.00516	0.005067	0.004985	0.004893	0.004815
