enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.009025	0.010513	0.011596	0.012421	0.013076	0.01362	0.014073	0.014455	0.01478	0.015062	0.015307	0.015524	0.015716	0.015888	0.016042	0.016182	0.01631	0.016426	0.016537	0.01664	0.016736	0.016825	0.016908	0.016986	0.017058	0.017126	0.01719	0.017251	0.017308	0.017362	0.017413	0.017461	0.017507	0.017551	0.017593	0.017633	0.017673	0.017712	0.017749	0.017785	0.01782	0.017855	0.017888	0.017921	0.017952	0.017982	0.018011	0.018039	0.018066	0.018092	0.018117	0.018142	0.018165	0.018188	0.018211	0.018232	0.018252	0.018042	0.017556	0.017141	0.016729	0.016319	0.015911	0.015506	0.015104	0.014704	0.014306	0.013911	0.013518	0.013127	0.012739	0.012354	0.011971	0.01159	0.011212	0.010836	0.010462	0.010092	0.009723	0.009357	0.008993
P00128	Oxidative Phosphorylation	0.007617	0.008873	0.009787	0.010483	0.011036	0.011495	0.011878	0.0122	0.012474	0.012712	0.012919	0.013102	0.013264	0.013409	0.01354	0.013658	0.013765	0.013863	0.013957	0.014044	0.014125	0.014201	0.014271	0.014336	0.014397	0.014455	0.014509	0.01456	0.014608	0.014653	0.014696	0.014737	0.014776	0.014813	0.014848	0.014882	0.014916	0.014948	0.01498	0.01501	0.01504	0.015069	0.015098	0.015125	0.015151	0.015176	0.015201	0.015224	0.015247	0.015269	0.015291	0.015311	0.015331	0.015351	0.01537	0.015388	0.015405	0.015227	0.014817	0.014467	0.014119	0.013773	0.013429	0.013087	0.012747	0.01241	0.012074	0.01174	0.011409	0.011079	0.010752	0.010427	0.010103	0.009782	0.009463	0.009145	0.00883	0.008517	0.008206	0.007897	0.00759
P00163	Oxidative Phosphorylation	0.022831	0.026596	0.029336	0.031423	0.033078	0.034456	0.035602	0.036567	0.037391	0.038102	0.038724	0.039271	0.039757	0.040192	0.040583	0.040937	0.041259	0.041554	0.041834	0.042096	0.042339	0.042564	0.042774	0.04297	0.043154	0.043326	0.043488	0.04364	0.043784	0.043921	0.04405	0.044173	0.044289	0.0444	0.044506	0.044607	0.044707	0.044806	0.0449	0.044991	0.04508	0.045168	0.045253	0.045335	0.045413	0.045489	0.045563	0.045633	0.045702	0.045768	0.045832	0.045894	0.045954	0.046012	0.046068	0.046123	0.046173	0.045642	0.044411	0.043362	0.042319	0.041282	0.040252	0.039227	0.038209	0.037196	0.03619	0.03519	0.034196	0.033209	0.032227	0.031252	0.030283	0.02932	0.028363	0.027412	0.026468	0.025529	0.024597	0.023671	0.022751
P00330	Anaerobic excretion // Anaerobic excretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2e-05	0.000314	0.000526	0.000738	0.000948	0.001156	0.001364	0.00157	0.001775	0.001978	0.002181	0.002381	0.002581	0.002779	0.002976	0.003172	0.003366	0.00356	0.003751	0.003942	0.004131	0.004319	0.004505	0.004691
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00359	Glycolysis // Glycolysis	0.013877	0.019576	0.023704	0.026825	0.029275	0.031275	0.032921	0.034292	0.03545	0.03644	0.037293	0.038034	0.038684	0.039256	0.039763	0.040214	0.040618	0.04098	0.041316	0.041623	0.041903	0.042156	0.042387	0.042599	0.042791	0.042968	0.04313	0.043278	0.043415	0.04354	0.043655	0.043761	0.043859	0.043948	0.044031	0.044107	0.04418	0.04425	0.044314	0.044374	0.04443	0.044485	0.044535	0.044581	0.044624	0.044662	0.044698	0.04473	0.044759	0.044786	0.04481	0.044831	0.044851	0.044867	0.044882	0.044895	0.04553	0.052417	0.060849	0.06803	0.075168	0.082264	0.089317	0.096329	0.103297	0.110224	0.117108	0.123949	0.130748	0.137505	0.14422	0.150892	0.157521	0.164109	0.170653	0.177156	0.183616	0.190033	0.196409	0.202742	0.209032
P00360	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.009755	0.011363	0.012534	0.013426	0.014133	0.014722	0.015211	0.015624	0.015976	0.01628	0.016545	0.016779	0.016987	0.017172	0.01734	0.017491	0.017629	0.017754	0.017874	0.017986	0.01809	0.018186	0.018276	0.01836	0.018438	0.018512	0.018581	0.018646	0.018707	0.018766	0.018821	0.018873	0.018923	0.018971	0.019016	0.019059	0.019102	0.019144	0.019184	0.019223	0.019261	0.019299	0.019335	0.01937	0.019404	0.019436	0.019467	0.019497	0.019527	0.019555	0.019582	0.019609	0.019634	0.019659	0.019683	0.019707	0.019728	0.019501	0.018975	0.018527	0.018081	0.017638	0.017198	0.01676	0.016325	0.015893	0.015463	0.015036	0.014611	0.014189	0.01377	0.013353	0.012939	0.012527	0.012118	0.011712	0.011309	0.010908	0.010509	0.010114	0.009721
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.004739	0.005521	0.00609	0.006523	0.006867	0.007153	0.007391	0.007591	0.007762	0.00791	0.008039	0.008152	0.008253	0.008343	0.008424	0.008498	0.008565	0.008626	0.008684	0.008739	0.008789	0.008836	0.008879	0.00892	0.008958	0.008994	0.009027	0.009059	0.009089	0.009117	0.009144	0.00917	0.009194	0.009217	0.009239	0.00926	0.009281	0.009301	0.009321	0.00934	0.009358	0.009376	0.009394	0.009411	0.009427	0.009443	0.009458	0.009473	0.009487	0.009501	0.009514	0.009527	0.009539	0.009551	0.009563	0.009575	0.009585	0.009475	0.009219	0.009001	0.008785	0.00857	0.008356	0.008143	0.007932	0.007721	0.007513	0.007305	0.007099	0.006894	0.00669	0.006488	0.006286	0.006086	0.005888	0.00569	0.005494	0.0053	0.005106	0.004914	0.004723
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.005037	0.005867	0.006472	0.006932	0.007297	0.007601	0.007854	0.008067	0.008249	0.008406	0.008543	0.008664	0.008771	0.008867	0.008953	0.009031	0.009102	0.009167	0.009229	0.009287	0.00934	0.00939	0.009437	0.00948	0.00952	0.009558	0.009594	0.009628	0.009659	0.009689	0.009718	0.009745	0.009771	0.009795	0.009819	0.009841	0.009863	0.009885	0.009906	0.009926	0.009945	0.009965	0.009983	0.010001	0.010019	0.010036	0.010052	0.010067	0.010082	0.010097	0.010111	0.010125	0.010138	0.010151	0.010163	0.010175	0.010186	0.010069	0.009798	0.009566	0.009336	0.009107	0.00888	0.008654	0.008429	0.008206	0.007984	0.007763	0.007544	0.007326	0.00711	0.006895	0.006681	0.006468	0.006257	0.006047	0.005839	0.005632	0.005426	0.005222	0.005019
P00425	Oxidative Phosphorylation	0.001651	0.002315	0.002799	0.003167	0.003459	0.003702	0.003903	0.004073	0.004218	0.004343	0.004452	0.004548	0.004633	0.004709	0.004777	0.004839	0.004895	0.004947	0.004996	0.005041	0.005083	0.005123	0.005159	0.005193	0.005225	0.005254	0.005282	0.005308	0.005333	0.005357	0.005379	0.0054	0.00542	0.005439	0.005457	0.005474	0.005491	0.005508	0.005524	0.005539	0.005555	0.00557	0.005584	0.005598	0.005611	0.005624	0.005636	0.005648	0.00566	0.005671	0.005681	0.005692	0.005702	0.005711	0.005721	0.00573	0.005738	0.005674	0.005521	0.005391	0.005262	0.005134	0.005006	0.004879	0.004753	0.004628	0.004503	0.00438	0.004257	0.004134	0.004013	0.003892	0.003772	0.003653	0.003534	0.003417	0.0033	0.003184	0.003068	0.002954	0.00284
P00427	Oxidative Phosphorylation	0.001665	0.002335	0.002823	0.003194	0.003488	0.003733	0.003936	0.004107	0.004253	0.004379	0.004489	0.004586	0.004672	0.004749	0.004818	0.00488	0.004937	0.004989	0.005038	0.005084	0.005126	0.005166	0.005202	0.005237	0.005269	0.005299	0.005327	0.005353	0.005378	0.005402	0.005424	0.005445	0.005466	0.005485	0.005503	0.00552	0.005538	0.005554	0.005571	0.005586	0.005601	0.005616	0.005631	0.005645	0.005658	0.005671	0.005684	0.005696	0.005707	0.005718	0.005729	0.00574	0.00575	0.00576	0.005769	0.005778	0.005787	0.005721	0.005568	0.005437	0.005306	0.005177	0.005048	0.00492	0.004793	0.004667	0.004541	0.004416	0.004292	0.004169	0.004047	0.003925	0.003804	0.003684	0.003564	0.003445	0.003328	0.00321	0.003094	0.002978	0.002864
P00549	Glycolysis	0.002254	0.003056	0.003636	0.004076	0.004421	0.004703	0.004936	0.00513	0.005294	0.005435	0.005556	0.005661	0.005754	0.005836	0.005908	0.005973	0.006031	0.006083	0.006131	0.006176	0.006217	0.006254	0.006287	0.006318	0.006347	0.006373	0.006397	0.006419	0.006439	0.006458	0.006475	0.006491	0.006506	0.00652	0.006533	0.006544	0.006556	0.006567	0.006577	0.006587	0.006596	0.006605	0.006613	0.00662	0.006627	0.006634	0.00664	0.006646	0.006651	0.006656	0.00666	0.006664	0.006668	0.006671	0.006675	0.006677	0.00678	0.007888	0.009246	0.010402	0.011551	0.012692	0.013827	0.014955	0.016076	0.01719	0.018298	0.019398	0.020492	0.021578	0.022658	0.023731	0.024797	0.025856	0.026908	0.027954	0.028992	0.030024	0.031048	0.032066	0.033077
P00560	Glycolysis // Glycolysis	0.000799	0.00112	0.001353	0.001529	0.001667	0.00178	0.001873	0.00195	0.002016	0.002071	0.002119	0.002161	0.002198	0.00223	0.002259	0.002285	0.002307	0.002328	0.002347	0.002364	0.00238	0.002394	0.002408	0.002419	0.00243	0.00244	0.00245	0.002458	0.002466	0.002473	0.002479	0.002486	0.002491	0.002496	0.002501	0.002505	0.002509	0.002513	0.002517	0.002521	0.002524	0.002527	0.00253	0.002533	0.002535	0.002537	0.002539	0.002541	0.002543	0.002544	0.002546	0.002547	0.002548	0.002549	0.00255	0.002551	0.002587	0.002984	0.003469	0.003882	0.004292	0.0047	0.005106	0.005509	0.00591	0.006308	0.006704	0.007097	0.007488	0.007877	0.008263	0.008647	0.009028	0.009407	0.009783	0.010157	0.010529	0.010898	0.011264	0.011628	0.01199
