enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.008068	0.009609	0.010776	0.011691	0.012427	0.013033	0.01354	0.013971	0.014342	0.014665	0.014949	0.0152	0.015424	0.015624	0.015806	0.015971	0.016121	0.016258	0.016385	0.016501	0.016609	0.01671	0.016803	0.016891	0.016972	0.017049	0.017121	0.017189	0.017253	0.017314	0.017372	0.017426	0.017478	0.017528	0.017575	0.01762	0.017663	0.017704	0.017743	0.017781	0.017817	0.017852	0.017886	0.017918	0.017949	0.017979	0.018008	0.018036	0.018063	0.018089	0.018114	0.018139	0.018163	0.018186	0.018208	0.01823	0.018249	0.018048	0.017562	0.017147	0.016735	0.016325	0.015917	0.015512	0.01511	0.01471	0.014312	0.013917	0.013524	0.013133	0.012745	0.01236	0.011977	0.011596	0.011218	0.010842	0.010469	0.010098	0.009729	0.009363	0.009
P00128	Oxidative Phosphorylation	0.006809	0.00811	0.009095	0.009867	0.010488	0.011	0.011428	0.011792	0.012105	0.012377	0.012617	0.012828	0.013017	0.013187	0.01334	0.013479	0.013606	0.013722	0.013829	0.013927	0.014018	0.014103	0.014182	0.014256	0.014325	0.014389	0.01445	0.014508	0.014562	0.014613	0.014662	0.014708	0.014752	0.014793	0.014833	0.014871	0.014907	0.014942	0.014975	0.015007	0.015038	0.015067	0.015095	0.015123	0.015149	0.015174	0.015199	0.015222	0.015245	0.015267	0.015288	0.015309	0.015329	0.015349	0.015367	0.015386	0.015402	0.015232	0.014822	0.014472	0.014124	0.013778	0.013434	0.013092	0.012753	0.012415	0.012079	0.011746	0.011414	0.011085	0.010757	0.010432	0.010108	0.009787	0.009468	0.009151	0.008836	0.008522	0.008211	0.007903	0.007596
P00163	Oxidative Phosphorylation	0.020409	0.02431	0.027261	0.029575	0.031438	0.03297	0.034253	0.035344	0.036283	0.037099	0.037817	0.038452	0.039018	0.039526	0.039985	0.040401	0.040781	0.041129	0.041449	0.041744	0.042018	0.042272	0.042508	0.042729	0.042936	0.04313	0.043312	0.043484	0.043647	0.043801	0.043946	0.044084	0.044216	0.044341	0.04446	0.044574	0.044683	0.044787	0.044886	0.044982	0.045074	0.045162	0.045247	0.045328	0.045407	0.045483	0.045556	0.045626	0.045695	0.045761	0.045825	0.045887	0.045947	0.046005	0.046061	0.046116	0.046166	0.045656	0.044426	0.043377	0.042334	0.041297	0.040267	0.039242	0.038224	0.037212	0.036206	0.035206	0.034212	0.033224	0.032243	0.031268	0.030298	0.029335	0.028379	0.027428	0.026483	0.025545	0.024613	0.023687	0.022767
P00330	Anaerobic excretion // Anaerobic excretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1e-05	0.000312	0.000524	0.000736	0.000946	0.001155	0.001362	0.001568	0.001773	0.001976	0.002179	0.00238	0.002579	0.002777	0.002974	0.00317	0.003365	0.003558	0.003749	0.00394	0.004129	0.004317	0.004503	0.004689
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00359	Glycolysis // Glycolysis	0.012405	0.017893	0.022027	0.025248	0.027823	0.029927	0.031674	0.033145	0.0344	0.035481	0.036419	0.037241	0.037964	0.038606	0.039177	0.039688	0.040147	0.040561	0.040936	0.041276	0.041585	0.041867	0.042124	0.042359	0.042575	0.042774	0.042956	0.043124	0.043278	0.043421	0.043552	0.043674	0.043786	0.043889	0.043985	0.044074	0.044155	0.044231	0.0443	0.044365	0.044424	0.044478	0.044529	0.044575	0.044617	0.044656	0.044691	0.044723	0.044753	0.044779	0.044803	0.044825	0.044844	0.044861	0.044876	0.044888	0.045562	0.052364	0.060792	0.067973	0.075111	0.082207	0.08926	0.096271	0.10324	0.110166	0.11705	0.123891	0.13069	0.137447	0.144161	0.150833	0.157463	0.16405	0.170594	0.177096	0.183556	0.189974	0.196349	0.202682	0.208972
P00360	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.00872	0.010387	0.011648	0.012636	0.013432	0.014087	0.014635	0.015101	0.015502	0.015851	0.016158	0.016429	0.016671	0.016888	0.017084	0.017262	0.017424	0.017573	0.01771	0.017836	0.017953	0.018061	0.018162	0.018257	0.018345	0.018428	0.018506	0.018579	0.018649	0.018714	0.018777	0.018836	0.018892	0.018945	0.018996	0.019045	0.019091	0.019136	0.019178	0.019219	0.019258	0.019296	0.019332	0.019367	0.019401	0.019433	0.019464	0.019495	0.019524	0.019552	0.019579	0.019606	0.019631	0.019656	0.01968	0.019704	0.019725	0.019507	0.018982	0.018534	0.018088	0.017645	0.017205	0.016767	0.016332	0.015899	0.015469	0.015042	0.014618	0.014196	0.013776	0.01336	0.012945	0.012534	0.012125	0.011719	0.011315	0.010914	0.010516	0.01012	0.009727
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.004237	0.005046	0.005659	0.006139	0.006526	0.006844	0.007111	0.007337	0.007532	0.007701	0.00785	0.007982	0.0081	0.008205	0.0083	0.008387	0.008466	0.008538	0.008604	0.008666	0.008722	0.008775	0.008824	0.00887	0.008913	0.008953	0.008991	0.009027	0.009061	0.009092	0.009123	0.009151	0.009179	0.009205	0.009229	0.009253	0.009276	0.009297	0.009318	0.009338	0.009357	0.009375	0.009393	0.00941	0.009426	0.009442	0.009457	0.009471	0.009486	0.009499	0.009513	0.009525	0.009538	0.00955	0.009562	0.009573	0.009583	0.009478	0.009222	0.009005	0.008788	0.008573	0.008359	0.008146	0.007935	0.007725	0.007516	0.007308	0.007102	0.006897	0.006693	0.006491	0.00629	0.00609	0.005891	0.005694	0.005498	0.005303	0.005109	0.004917	0.004726
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.004502	0.005363	0.006014	0.006525	0.006936	0.007274	0.007557	0.007797	0.008004	0.008185	0.008343	0.008483	0.008608	0.00872	0.008821	0.008913	0.008997	0.009074	0.009144	0.009209	0.00927	0.009326	0.009378	0.009427	0.009472	0.009515	0.009555	0.009593	0.009629	0.009663	0.009695	0.009726	0.009755	0.009782	0.009808	0.009834	0.009858	0.00988	0.009902	0.009924	0.009944	0.009963	0.009982	0.01	0.010017	0.010034	0.01005	0.010066	0.010081	0.010095	0.01011	0.010123	0.010136	0.010149	0.010162	0.010174	0.010185	0.010072	0.009801	0.00957	0.009339	0.009111	0.008883	0.008657	0.008433	0.008209	0.007987	0.007767	0.007548	0.00733	0.007113	0.006898	0.006684	0.006472	0.006261	0.006051	0.005843	0.005636	0.00543	0.005226	0.005023
