enzymes	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
P00127	Oxidative Phosphorylation	0.000938	0.001302	0.001661	0.002014	0.002363	0.002706	0.003045	0.00338	0.003709	0.004034	0.004355	0.004671	0.004983	0.005291	0.005612	0.005931	0.006254	0.006576	0.0069	0.007222	0.007543	0.007862	0.00818	0.008497	0.008812	0.009128	0.009449	0.009769	0.010088	0.010406	0.010723	0.011039	0.011357	0.011674	0.01199	0.012306	0.012621	0.012935	0.013247	0.01356	0.013871	0.014181	0.014486	0.014756	0.015024	0.015292	0.015571	0.01582	0.016073	0.016327	0.016583	0.01684	0.017098	0.017361	0.017618	0.017847	0.018075	0.018065	0.017708	0.017225	0.016748	0.016273	0.015801	0.015326	0.014853	0.014383	0.013916	0.013451	0.012989	0.01253	0.012073	0.01162	0.011169	0.010721	0.010276	0.009833	0.009394	0.008951	0.008581	0.008332	0.008195
P00128	Oxidative Phosphorylation	0.000792	0.001099	0.001401	0.0017	0.001994	0.002284	0.00257	0.002852	0.003131	0.003405	0.003675	0.003942	0.004206	0.004465	0.004736	0.005006	0.005279	0.005551	0.005824	0.006095	0.006366	0.006636	0.006904	0.007171	0.007437	0.007704	0.007975	0.008245	0.008514	0.008782	0.00905	0.009317	0.009585	0.009853	0.01012	0.010386	0.010652	0.010917	0.011181	0.011444	0.011707	0.011969	0.012226	0.012454	0.01268	0.012906	0.013142	0.013352	0.013565	0.01378	0.013996	0.014212	0.014431	0.014653	0.014869	0.015063	0.015255	0.015247	0.014945	0.014538	0.014135	0.013734	0.013336	0.012935	0.012536	0.012139	0.011745	0.011353	0.010963	0.010575	0.01019	0.009807	0.009426	0.009048	0.008672	0.008299	0.007929	0.007554	0.007242	0.007032	0.006916
P00163	Oxidative Phosphorylation	0.002374	0.003294	0.004201	0.005095	0.005977	0.006847	0.007704	0.00855	0.009383	0.010206	0.011017	0.011817	0.012606	0.013384	0.014196	0.015005	0.015822	0.016637	0.017455	0.01827	0.019082	0.019889	0.020694	0.021494	0.022292	0.023091	0.023903	0.024712	0.025519	0.026323	0.027126	0.027926	0.02873	0.029532	0.030333	0.031131	0.031927	0.032721	0.033513	0.034302	0.03509	0.035874	0.036646	0.037328	0.038007	0.038684	0.03939	0.040022	0.040661	0.041303	0.04195	0.0426	0.043255	0.043919	0.044568	0.045148	0.045726	0.0457	0.044796	0.043576	0.042368	0.041166	0.039972	0.038771	0.037575	0.036386	0.035204	0.034028	0.032859	0.031697	0.030542	0.029395	0.028254	0.027121	0.025995	0.024875	0.023765	0.022643	0.021708	0.021077	0.02073
P00330	Anaerobic excretion // Anaerobic excretion	0.040721	0.040278	0.039842	0.039415	0.038994	0.03858	0.038171	0.037769	0.037373	0.036982	0.036597	0.036218	0.035844	0.035476	0.035223	0.034979	0.034768	0.034561	0.034372	0.034183	0.033996	0.033809	0.033623	0.033439	0.033256	0.032805	0.031762	0.030721	0.029684	0.028651	0.027621	0.026592	0.025561	0.024532	0.023506	0.022482	0.021461	0.020443	0.019429	0.018417	0.017409	0.016405	0.015399	0.014363	0.013344	0.012339	0.011356	0.010423	0.009486	0.008543	0.007595	0.006642	0.005684	0.004721	0.003753	0.00278	0.001801	0.001011	0.000835	0.000932	0.001028	0.001123	0.001218	0.001429	0.001658	0.001885	0.00211	0.002334	0.002557	0.002779	0.002999	0.003217	0.003435	0.00365	0.003865	0.004077	0.004289	0.004501	0.004689	0.004838	0.004951
P00358	Glycolysis // Glycolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00394	0.004434	0.004926	0.005415	0.005902	0.006385	0.006866	0.007343	0.007818	0.00829	0.008759	0.009225	0.009688	0.010149	0.010606	0.011061	0.011513	0.011962	0.012408	0.012851	0.013132	0.013158	0.012836
P00359	Glycolysis // Glycolysis	0.065817	0.064241	0.062688	0.061156	0.059646	0.058157	0.05669	0.055244	0.053818	0.052413	0.051027	0.049661	0.048314	0.046986	0.045819	0.04467	0.043568	0.042477	0.04141	0.040348	0.039291	0.038239	0.037191	0.036149	0.035111	0.034088	0.03309	0.032094	0.031102	0.030113	0.029127	0.028142	0.027153	0.026166	0.02518	0.024198	0.023218	0.022241	0.021267	0.020296	0.019328	0.018364	0.017688	0.019317	0.020931	0.022533	0.02417	0.025941	0.027661	0.029388	0.031124	0.032867	0.034613	0.036313	0.038289	0.041163	0.044021	0.048972	0.051666	0.058515	0.065302	0.072049	0.078756	0.085475	0.092162	0.098809	0.105415	0.111984	0.118515	0.125005	0.131455	0.137865	0.144234	0.150562	0.156851	0.163099	0.169299	0.175531	0.181356	0.186517	0.191282
P00360	Glycolysis // Glycolysis	0.065817	0.064241	0.062688	0.061156	0.059646	0.058157	0.05669	0.055244	0.053818	0.052413	0.051027	0.049661	0.048314	0.046986	0.045819	0.04467	0.043568	0.042477	0.04141	0.040348	0.039291	0.038239	0.037191	0.036149	0.035111	0.034088	0.03309	0.032094	0.031102	0.030113	0.029127	0.028142	0.027153	0.026166	0.02518	0.024198	0.023218	0.022241	0.021267	0.020296	0.019328	0.018364	0.017397	0.016395	0.015411	0.014442	0.013497	0.012613	0.011723	0.010829	0.00993	0.009025	0.008116	0.007202	0.006283	0.00536	0.004431	0.003776	0.00394	0.004434	0.004926	0.005415	0.005902	0.006385	0.006866	0.007343	0.007818	0.00829	0.008759	0.009225	0.009688	0.010149	0.010606	0.011061	0.011513	0.011962	0.012408	0.012851	0.013132	0.013158	0.012836
P00401	Oxidative Phosphorylation // Oxidative Phosphorylation	0.001014	0.001407	0.001795	0.002177	0.002554	0.002925	0.003292	0.003653	0.004009	0.004361	0.004707	0.005049	0.005386	0.005718	0.006065	0.006411	0.00676	0.007108	0.007458	0.007806	0.008153	0.008498	0.008842	0.009184	0.009524	0.009866	0.010213	0.010559	0.010903	0.011247	0.01159	0.011932	0.012275	0.012618	0.01296	0.013301	0.013641	0.013981	0.014319	0.014656	0.014993	0.015328	0.015658	0.015949	0.016239	0.016528	0.01683	0.0171	0.017373	0.017647	0.017924	0.018201	0.018481	0.018765	0.019042	0.01929	0.019537	0.019526	0.01914	0.018618	0.018102	0.017589	0.017079	0.016565	0.016054	0.015546	0.015041	0.014539	0.01404	0.013543	0.01305	0.012559	0.012072	0.011588	0.011107	0.010628	0.010154	0.009675	0.009275	0.009006	0.008857
P00410	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000493	0.000684	0.000872	0.001058	0.001241	0.001421	0.001599	0.001775	0.001948	0.002119	0.002287	0.002453	0.002617	0.002778	0.002947	0.003115	0.003284	0.003454	0.003623	0.003793	0.003961	0.004129	0.004296	0.004462	0.004627	0.004793	0.004962	0.00513	0.005297	0.005464	0.005631	0.005797	0.005964	0.006131	0.006297	0.006462	0.006628	0.006792	0.006957	0.007121	0.007284	0.007447	0.007607	0.007749	0.00789	0.00803	0.008177	0.008308	0.008441	0.008574	0.008708	0.008843	0.008979	0.009117	0.009252	0.009372	0.009492	0.009487	0.009299	0.009046	0.008795	0.008546	0.008298	0.008048	0.0078	0.007553	0.007308	0.007064	0.006821	0.00658	0.00634	0.006102	0.005865	0.00563	0.005396	0.005164	0.004933	0.0047	0.004506	0.004375	0.004303
P00420	Oxidative Phosphorylation // Oxidative Phosphorylation	0.000524	0.000727	0.000927	0.001124	0.001319	0.00151	0.0017	0.001886	0.00207	0.002252	0.00243	0.002607	0.002781	0.002953	0.003132	0.00331	0.003491	0.00367	0.003851	0.004031	0.00421	0.004388	0.004565	0.004742	0.004918	0.005094	0.005273	0.005452	0.00563	0.005807	0.005984	0.006161	0.006338	0.006515	0.006692	0.006868	0.007044	0.007219	0.007393	0.007568	0.007741	0.007914	0.008085	0.008235	0.008385	0.008534	0.00869	0.008829	0.00897	0.009112	0.009255	0.009398	0.009543	0.009689	0.009832	0.00996	0.010088	0.010082	0.009883	0.009613	0.009347	0.009082	0.008818	0.008553	0.008289	0.008027	0.007766	0.007507	0.007249	0.006993	0.006738	0.006485	0.006233	0.005983	0.005735	0.005488	0.005243	0.004995	0.004789	0.00465	0.004573
P00425	Oxidative Phosphorylation	0.000281	0.000389	0.000496	0.000601	0.000704	0.000807	0.000907	0.001007	0.001105	0.001201	0.001297	0.001391	0.001484	0.001575	0.001678	0.00178	0.001884	0.001987	0.002092	0.002196	0.0023	0.002403	0.002506	0.002608	0.00271	0.002813	0.002917	0.00302	0.003123	0.003226	0.003328	0.003431	0.003534	0.003636	0.003738	0.00384	0.003942	0.004044	0.004145	0.004246	0.004346	0.004447	0.004545	0.004633	0.00472	0.004807	0.004897	0.004978	0.00506	0.005142	0.005225	0.005309	0.005393	0.005478	0.005561	0.005636	0.00571	0.005709	0.005596	0.005443	0.005292	0.005142	0.004992	0.004842	0.004693	0.004544	0.004396	0.004249	0.004103	0.003957	0.003813	0.003669	0.003526	0.003385	0.003244	0.003104	0.002965	0.002824	0.002708	0.002629	0.002587
P00427	Oxidative Phosphorylation	0.000283	0.000392	0.0005	0.000606	0.00071	0.000813	0.000915	0.001015	0.001114	0.001212	0.001308	0.001403	0.001496	0.001588	0.001692	0.001795	0.001899	0.002004	0.002109	0.002214	0.002319	0.002423	0.002527	0.00263	0.002733	0.002837	0.002941	0.003045	0.003149	0.003253	0.003356	0.00346	0.003563	0.003667	0.00377	0.003873	0.003975	0.004078	0.00418	0.004281	0.004383	0.004484	0.004584	0.004672	0.00476	0.004847	0.004938	0.00502	0.005103	0.005186	0.005269	0.005353	0.005438	0.005524	0.005608	0.005683	0.005758	0.005757	0.005643	0.005489	0.005337	0.005185	0.005034	0.004883	0.004732	0.004582	0.004433	0.004285	0.004137	0.00399	0.003845	0.0037	0.003556	0.003413	0.003271	0.00313	0.00299	0.002848	0.00273	0.002652	0.002609
P00549	Glycolysis	0.000222	0.000355	0.000486	0.000615	0.000741	0.000866	0.000988	0.001109	0.001227	0.001344	0.001458	0.001571	0.001682	0.001791	0.001904	0.002017	0.00213	0.002243	0.002356	0.002468	0.00258	0.002691	0.002801	0.00291	0.003018	0.003127	0.003237	0.003346	0.003455	0.003564	0.003671	0.003779	0.003886	0.003993	0.0041	0.004206	0.004312	0.004417	0.004521	0.004625	0.004729	0.004832	0.004933	0.005022	0.005111	0.005199	0.005296	0.00542	0.005535	0.005651	0.005768	0.005885	0.006002	0.006111	0.006264	0.006563	0.006857	0.007523	0.009033	0.010295	0.011546	0.01279	0.014026	0.015264	0.016495	0.017718	0.018935	0.020144	0.021346	0.022541	0.023728	0.024907	0.026079	0.027244	0.028401	0.029551	0.030692	0.031837	0.032863	0.033699	0.034358
P00560	Glycolysis // Glycolysis	0.065821	0.064241	0.062684	0.06115	0.059637	0.058146	0.056676	0.055228	0.0538	0.052392	0.051004	0.049635	0.048286	0.046956	0.045787	0.044636	0.043532	0.042438	0.041369	0.040305	0.039246	0.038192	0.037143	0.036098	0.035059	0.034034	0.033033	0.032036	0.031042	0.030051	0.029063	0.028077	0.027087	0.0261	0.025115	0.024132	0.023152	0.022175	0.021202	0.020231	0.019263	0.018298	0.017331	0.01633	0.015346	0.014377	0.013433	0.012548	0.011658	0.010764	0.009864	0.00896	0.008051	0.007137	0.006218	0.005294	0.004365	0.003751	0.003963	0.004476	0.004987	0.005495	0.006	0.006502	0.007001	0.007497	0.00799	0.00848	0.008967	0.00945	0.009931	0.010409	0.010884	0.011356	0.011825	0.012291	0.012754	0.013214	0.013527	0.013616	0.013488
P00830	Oxidative Phosphorylation	0.002374	0.003298	0.004208	0.005106	0.005991	0.006864	0.007724	0.008573	0.00941	0.010235	0.011049	0.011852	0.012643	0.013424	0.014239	0.015051	0.015871	0.016688	0.017509	0.018327	0.019141	0.019951	0.020758	0.021562	0.022361	0.023164	0.023978	0.024789	0.025599	0.026406	0.02721	0.028014	0.02882	0.029624	0.030427	0.031228	0.032026	0.032823	0.033617	0.034408	0.035198	0.035985	0.036759	0.037443	0.038124	0.038803	0.039481	0.040091	0.040705	0.041322	0.041943	0.042567	0.043196	0.04383	0.044457	0.045063	0.045668	0.045671	0.044742	0.043525	0.04232	0.041122	0.039931	0.038732	0.037539	0.036353	0.035174	0.034001	0.032835	0.031676	0.030524	0.029379	0.028241	0.02711	0.025987	0.02487	0.023763	0.022643	0.021708	0.021074	0.020721
P00854	Oxidative Phosphorylation	0.001261	0.001751	0.002235	0.002712	0.003182	0.003645	0.004102	0.004553	0.004997	0.005435	0.005868	0.006294	0.006714	0.007129	0.007562	0.007993	0.008428	0.008862	0.009299	0.009733	0.010165	0.010595	0.011024	0.011451	0.011875	0.012301	0.012734	0.013165	0.013595	0.014023	0.01445	0.014877	0.015305	0.015732	0.016159	0.016584	0.017008	0.017431	0.017852	0.018273	0.018692	0.01911	0.019521	0.019884	0.020246	0.020607	0.020967	0.021291	0.021617	0.021945	0.022274	0.022606	0.02294	0.023276	0.02361	0.023931	0.024252	0.024254	0.023761	0.023115	0.022475	0.021838	0.021206	0.020569	0.019936	0.019306	0.01868	0.018057	0.017437	0.016822	0.01621	0.015602	0.014998	0.014397	0.013801	0.013208	0.01262	0.012025	0.011528	0.011191	0.011004
P00856	Oxidative Phosphorylation	0.000252	0.00035	0.000447	0.000543	0.000637	0.000729	0.000821	0.000911	0.001	0.001088	0.001174	0.001259	0.001343	0.001426	0.001513	0.001599	0.001686	0.001773	0.00186	0.001947	0.002034	0.00212	0.002206	0.002291	0.002376	0.002461	0.002548	0.002634	0.00272	0.002806	0.002891	0.002977	0.003062	0.003148	0.003233	0.003318	0.003403	0.003488	0.003572	0.003656	0.00374	0.003824	0.003906	0.003979	0.004051	0.004123	0.004195	0.00426	0.004325	0.004391	0.004457	0.004523	0.00459	0.004657	0.004724	0.004788	0.004853	0.004853	0.004754	0.004625	0.004497	0.004369	0.004243	0.004116	0.003989	0.003863	0.003737	0.003613	0.003489	0.003366	0.003243	0.003122	0.003001	0.002881	0.002761	0.002643	0.002525	0.002406	0.002307	0.002239	0.002202
P00890	TCA	0.000357	0.000464	0.000569	0.000674	0.000777	0.000879	0.00098	0.001079	0.001178	0.001275	0.001371	0.001466	0.00156	0.001653	0.00175	0.001847	0.001945	0.002043	0.002142	0.002241	0.002339	0.002437	0.002535	0.002632	0.002729	0.002827	0.002926	0.003026	0.003125	0.003224	0.003322	0.003421	0.00352	0.00362	0.003719	0.003818	0.003917	0.004016	0.004114	0.004213	0.004311	0.004409	0.004506	0.004592	0.004677	0.004761	0.004845	0.004887	0.004938	0.004998	0.005062	0.005128	0.005198	0.005277	0.00535	0.005379	0.005407	0.00534	0.00552	0.005303	0.005089	0.004876	0.004664	0.004451	0.004239	0.004028	0.003818	0.003609	0.003401	0.003194	0.002988	0.002784	0.002581	0.002378	0.002177	0.001977	0.001779	0.001578	0.001412	0.001297	0.001228
